사용월,호선명,지하철역,04시-05시 승차인원,05시-06시 승차인원,06시-07시 승차인원,07시-08시 승차인원,08시-09시 승차인원,09시-10시 승차인원,10시-11시 승차인원,11시-12시 승차인원,12시-13시 승차인원,13시-14시 승차인원,14시-15시 승차인원,15시-16시 승차인원,16시-17시 승차인원,17시-18시 승차인원,18시-19시 승차인원,19시-20시 승차인원,20시-21시 승차인원,21시-22시 승차인원,22시-23시 승차인원,23시-24시 승차인원,00시-01시 승차인원,01시-02시 승차인원,02시-03시 승차인원,03시-04시 승차인원
201608,9호선,국회의사당,2,1289,2480,4297,6968,8485,10083,12972,17418,18555,21422,24732,28095,42486,118094,46874,28582,29997,18982,9102,1414,1,0,0
201608,9호선,김포공항,17,2453,5332,13133,14340,11167,9128,12635,13418,15184,17889,20894,20454,23506,29138,22807,20719,17261,19799,7098,342,0,0,0
201608,9호선,노들,22,3529,6611,18083,21308,12275,8769,7862,8266,8054,6559,5987,6490,7262,8022,5094,3787,3908,3281,1244,231,0,0,0
201608,9호선,노량진,148,13359,21652,57773,79692,46050,31287,31631,38414,47928,37812,36785,40352,50156,76867,42097,38728,51692,83837,22192,2347,1,0,0
201608,9호선,당산,9,7567,18784,48187,51882,34193,26716,27183,28428,28241,24746,25612,26777,33621,46378,29430,22676,19947,17707,9306,1678,0,1,0
201608,9호선,동작,7,1043,1983,5105,5981,3734,2935,3959,3428,2536,2422,2717,3060,3661,4030,2369,1818,1606,1454,770,94,0,0,0
201608,9호선,등촌,8,5453,12805,37609,40398,21412,17755,17528,16963,16985,15514,15294,16737,18091,19717,11812,8562,7300,6471,3375,786,0,0,0
201608,9호선,마곡나루,0,1464,4667,10833,9620,5230,3701,3357,3208,3164,2688,2989,7141,9704,4788,2286,1417,924,645,369,60,0,0,0
201608,9호선,사평,1,579,2505,8213,8706,5753,4437,4290,4727,4656,4105,4757,5949,6651,7009,4483,2912,2143,1740,577,110,0,0,0
201608,9호선,샛강,10,996,2386,4919,6131,4821,4956,5822,6500,7333,7438,8721,9297,13402,24414,12813,9814,10003,7289,3922,731,0,0,0
201608,9호선,선유도,2,2239,6366,17352,18452,8946,7428,7395,7734,7745,7948,9337,9392,13757,34181,16967,9271,7652,5664,2733,506,0,0,0
201608,9호선,신논현,8,6023,14989,35515,40845,28241,24807,29543,35372,41118,42792,48228,58070,71048,104231,81676,63353,68796,68676,36150,5817,2,0,0
201608,9호선,신목동,6,2098,6740,18462,16248,8728,6129,5631,5510,5112,4613,4797,5416,6248,7437,4194,3029,2481,2305,1231,308,0,0,0
201608,9호선,신반포,0,600,2219,6373,7719,6227,4243,4583,4781,4622,4313,5207,7132,11116,9193,5575,4439,4570,2913,1143,131,0,0,0
201608,9호선,신방화,2,5409,15364,34988,33403,18297,13945,12480,12650,12052,11639,10979,11287,11352,11834,7923,5904,5130,4004,1876,374,0,0,0
201608,9호선,양천향교,3,4281,11327,28201,25427,14052,10550,10336,11195,10677,9935,9904,11445,14509,20119,10398,6247,5400,3907,1723,400,0,0,0
201608,9호선,여의도,1,2453,4498,8272,10972,12164,12914,17962,17602,22608,22943,28168,33468,57060,130237,64400,42411,41702,30035,12604,1781,0,0,0
201608,9호선,염창,15,11198,27971,66551,68722,40228,27513,23872,23074,21930,18032,17502,17981,20459,26401,15094,11073,9705,8157,4435,854,0,1,0
201608,9호선,증미,0,2182,7623,22361,19577,11268,9784,10005,9966,10030,9762,10226,10960,13129,31269,14564,8876,7096,5077,2258,378,0,0,0
201608,9호선,흑석(중앙대입구),8,4096,6786,19421,23695,17065,13488,13786,14870,15274,14327,15504,17755,22786,23345,13909,11081,10401,9672,5116,835,1,0,0
201607,1호선,동대문,518,16415,12233,18990,25736,25352,23501,25027,30652,32847,33070,33476,33294,36192,35713,26491,21184,19741,16997,9386,1043,0,0,0
201607,1호선,동묘앞,150,3314,3873,6987,9110,9708,11022,15636,20043,23890,25571,28442,29624,28688,29995,18796,11202,8780,5525,2489,311,1,0,1
201607,1호선,서울역,1385,13843,15700,48264,90333,77948,76720,98803,112529,109156,89556,126924,128102,148650,246371,146415,103693,111347,91103,44289,5445,4,0,0
201607,1호선,시청,83,2525,3954,7644,10443,12829,16573,23757,26268,32291,37606,45387,51530,69275,143312,78886,63228,63755,42468,15777,1083,0,0,0
201607,1호선,신설동,266,8488,10549,23776,29400,23765,22171,24677,26133,28298,26582,29421,32399,40253,65740,36092,21563,20758,15032,5661,496,1,0,0
201607,1호선,제기동,218,4991,9928,24998,32085,24894,28728,35423,40210,44029,46830,51676,53214,50344,49356,27404,15752,12074,8013,3306,211,0,0,0
201607,1호선,종각,105,4700,6121,9445,15159,19021,26687,39837,49271,64828,70390,81346,89318,120360,239925,141392,117469,137687,119667,55445,4513,1,0,0
201607,1호선,종로3가,142,6098,5345,8053,13514,18237,30537,49254,62064,75900,76426,84057,94564,102059,128989,104080,72099,81611,68112,28009,3009,2,0,0
201607,1호선,종로5가,65,2375,3799,6306,10429,15915,23836,34977,44915,54467,60490,65804,65349,80210,122777,80929,48620,42802,32168,13782,914,1,0,0
201607,1호선,청량리(지하),1271,13943,21298,52520,65583,46784,41726,46505,52047,53734,54915,63667,73670,74618,67219,47209,40360,29973,20314,8567,520,0,0,0
201607,2호선,강남,275,17717,27655,52601,82091,73438,76529,106321,137233,186801,177592,207905,240182,279410,398885,294093,238060,300707,320329,141909,24087,23,3,0
201607,2호선,강변,64,11321,34709,108706,157704,117801,97524,91840,89438,86258,78166,79648,82732,93570,100094,83828,72874,69360,52648,21841,3160,4,0,0
201607,2호선,건대입구,478,24632,31695,73860,115984,74466,46495,45446,55416,61034,60386,66048,74851,86520,103676,86018,87051,100917,104943,63671,10143,11,0,0
201607,2호선,교대,27,3788,15647,31650,45445,37093,37523,45841,48288,61312,64857,71362,72470,97763,170047,92131,67270,78885,90678,29648,5294,8,0,0
201607,2호선,구로디지털단지,283,44059,63394,165122,202506,128916,81189,72442,76539,81096,70597,73719,83732,111651,238755,155836,97154,89446,70094,34633,5445,10,0,0
201607,2호선,구의,29,13672,28894,74831,113418,64989,38506,35388,34465,36494,33097,32366,34396,41739,53659,30167,23711,21809,19197,9719,1632,4,0,0
201607,2호선,낙성대,66,13683,32501,102904,142446,84756,47833,42391,46126,47016,40603,41805,44877,53458,66816,42464,31363,31708,23929,12801,2135,8,0,0
201607,2호선,당산,49,7996,19893,59178,65279,40493,29126,27580,28076,29470,25416,26075,28879,43329,72805,44167,31279,27492,23883,12036,1947,10,0,0
201607,2호선,대림,528,39070,40053,91888,122671,83839,49632,43877,47687,46591,41034,42310,46550,52902,74857,48318,36908,30783,23152,12126,1744,3,0,0
201607,2호선,도림천,1,383,1258,2594,2736,2115,1766,1428,2073,1519,1753,1984,2373,2105,3540,1611,1183,803,553,207,33,0,0,0
201607,2호선,동대문역사문화공원,355,11500,6479,8725,14121,17315,20180,24701,28156,31079,34580,41787,48419,53875,62300,49233,39636,38496,36418,24121,3936,9,0,0
201607,2호선,뚝섬,27,5391,11512,29451,37345,23557,17939,18260,19030,20933,20469,22378,25865,33710,79746,45760,25110,21932,16387,7054,1134,1,0,0
201607,2호선,문래,7,4512,15728,46398,47338,28296,21250,22476,25495,26242,24695,27123,28522,39423,88022,43704,28238,25428,19597,9667,1426,9,0,0
201607,2호선,방배,40,4101,12631,32231,45172,34635,24508,25050,27548,29985,28767,31220,35003,43324,76877,42267,29279,29956,24415,11608,1937,1,0,0
201607,2호선,봉천,73,18454,32982,87701,113049,66360,38929,34033,35820,36638,31875,31317,32348,34687,38481,26225,22111,18324,15055,5733,940,2,0,0
201607,2호선,사당,73,14182,27151,80362,108170,76181,51737,49847,54631,63437,64447,64910,67140,77700,104346,83506,75292,86248,90285,52996,9372,13,0,0
201607,2호선,삼성,158,5438,10478,23729,31315,30144,32040,46236,61973,81649,96519,123959,144945,183798,314670,209834,156399,139428,104412,31726,4457,5,0,0
201607,2호선,상왕십리,20,5842,11845,32455,44566,23896,17153,15769,15752,16412,14387,14771,17668,23842,26473,17762,11068,8981,6948,2984,514,1,0,0
201607,2호선,서울대입구,5076,33413,53581,150752,196261,123296,75398,72935,79056,86474,76476,78184,86929,97633,116126,76328,62273,59751,54850,28827,4548,6,0,0
201607,2호선,서초,3,1653,7657,16309,25919,28817,22456,33240,28519,38110,36765,44559,49116,63608,115249,55719,36288,41612,38370,11769,1620,0,1,0
201607,2호선,선릉,113,7430,15290,28591,40824,41810,45699,58946,64972,79236,82022,103174,128245,158912,305163,178819,107461,111388,95594,37888,5990,6,0,0
201607,2호선,성수,25,6813,12708,28468,35605,28021,24149,24180,26293,31648,34257,34372,37506,54931,162828,93763,45504,40767,30679,14014,2054,5,0,0
201607,2호선,시청,20,1639,2736,6499,9843,13417,19075,26242,28009,33697,37799,43442,47016,74751,173697,89497,58050,58724,36704,15664,2303,7,1,0
201607,2호선,신답,1,1140,1843,5939,8488,3279,2282,1792,2025,2243,1905,1734,1955,2317,2095,1449,758,556,540,206,28,0,0,0
201607,2호선,신당,36,7347,13184,29039,40241,26580,20845,21899,24000,25537,24914,25508,28924,34259,42808,30833,21525,18274,13669,6745,1114,2,0,0
201607,2호선,신대방,170,27888,40690,105282,139967,86971,49843,41775,41890,41267,36355,33695,36684,40344,50109,34813,25916,20699,14904,7242,1154,2,0,0
201607,2호선,신도림,2682,45714,65203,165550,166183,106694,76947,76104,86211,92143,91208,95841,103086,123843,165734,115191,96506,104580,83999,37477,4888,12,0,0
201607,2호선,신림,265,50199,92877,261443,348628,197103,110836,97667,102871,104759,91509,90546,97959,108663,120542,90280,75803,73030,68215,38264,6139,13,0,0
201607,2호선,신설동,70,1295,1596,3098,5082,4219,4815,6871,7504,8433,8816,9609,9642,11963,16762,8463,5352,6329,3540,1080,145,5,0,0
201607,2호선,신정네거리,52,12705,18214,52146,47074,25933,18198,16103,16596,15346,13700,12960,13840,14486,14723,10079,7795,6470,4938,2266,368,4,0,0
201607,2호선,신천,36,7777,24058,73079,91917,57168,39443,39538,41338,41905,37434,39450,44795,49316,55571,41963,36012,38869,40137,25231,4075,5,0,0
201607,2호선,신촌,90,12526,19922,49026,65432,46788,48795,62150,77217,90115,86844,97944,109215,133238,138042,107776,111065,120218,131115,69261,10063,10,0,0
201607,2호선,아현,19,5401,11416,26409,36481,23036,16902,16011,17765,16994,15003,16517,23498,24315,21787,13866,10343,8319,5960,2678,458,6,0,0
201607,2호선,양천구청,21,5165,12832,34403,30059,17888,12768,11864,12074,11823,9657,9239,9861,10966,10731,5472,3930,3467,2978,1059,162,2,0,0
201607,2호선,역삼,75,4951,11092,18517,28145,29427,30293,41038,46160,58544,63325,77349,89097,129382,286075,161582,92645,97428,71286,33228,5113,5,0,0
201607,2호선,영등포구청,51,7374,15855,47051,47642,33723,26868,28299,29157,30124,29956,32345,34331,47953,96350,47812,30982,29294,23676,10889,1589,6,0,0
201607,2호선,왕십리(성동구청),562,8317,14511,36075,53149,35265,25698,25207,29750,31302,29459,31202,36458,44524,50631,34386,31024,34248,33828,20380,3158,1,0,0
201607,2호선,용답,4,2563,3719,10243,14836,6512,4416,3647,3929,4013,3499,3122,3432,3820,3849,2304,1593,1414,999,508,70,0,0,0
201607,2호선,용두,1,1030,1603,5094,7847,3832,3664,3909,4082,4142,4444,4427,4717,5168,6446,3693,2460,1869,1584,643,78,1,0,0
201607,2호선,을지로3가,8,1264,2650,5102,10467,14911,18687,22159,24655,27975,30510,33774,38151,57602,127030,73812,43230,40993,31339,14737,2473,3,0,0
201607,2호선,을지로4가,4,729,1881,3526,6282,11371,15129,17386,20162,22190,25669,26574,29824,39000,75051,48662,21100,15901,10780,4989,857,0,0,0
201607,2호선,을지로입구,148,3977,4054,8701,15472,22791,31761,41972,48761,64238,75504,89534,98460,128527,285771,182920,167874,145468,101754,48458,5671,8,1,1
201607,2호선,이대,46,4626,9081,22799,30671,22840,20517,24796,41564,40055,38043,43092,52156,63083,57660,40691,34288,34700,28031,9417,1035,2,0,0
201607,2호선,잠실,207,15952,54114,145978,204520,142874,95197,99050,105741,120374,122440,142026,163758,224653,250495,187980,181544,159136,132129,49719,5796,24,0,0
201607,2호선,잠실나루,16,3859,18653,56978,63346,38691,29607,29729,30756,27944,27522,29266,32452,36659,42127,24194,18935,16595,10886,4881,804,1,0,0
201607,2호선,종합운동장,21,3069,10397,26348,36376,26867,19411,21996,22153,23505,20239,25378,29934,33266,32120,21987,27001,85874,82506,17934,784,3,0,0
201607,2호선,충정로,24,4308,8638,20780,27248,18247,14976,16325,16291,16525,15694,17049,19017,24923,63222,25952,15387,14648,11605,4772,801,4,0,0
201607,2호선,한양대,15,1464,3342,6773,9673,8040,8205,10788,13416,13859,14782,21956,27571,33367,32934,18916,13691,14161,11820,6628,1113,1,0,0
201607,2호선,합정,93,11784,21850,55091,63364,41686,33387,34943,37670,41283,42602,45521,54413,68146,110176,82387,66208,81072,84821,46555,7281,10,0,0
201607,2호선,홍대입구,1965,51355,46472,86357,100886,70237,63225,68415,79469,92066,102124,119267,145079,173729,221682,181705,177795,223124,250777,141510,16528,8,0,0
201607,3호선,가락시장,10,2879,8517,23280,26675,18598,15714,15676,15591,15542,14572,14948,15895,18213,26312,15336,11097,10317,8354,3652,483,1,0,0
201607,3호선,경복궁,52,3212,7112,17224,26162,25309,21696,27982,34826,41301,45512,51283,57636,66820,117099,55331,42834,46815,34161,12896,1619,0,0,0
201607,3호선,경찰병원,15,2539,7617,25037,26981,15177,12826,12294,10681,11428,11287,11160,11293,14597,24816,10587,7680,7037,5185,1888,183,0,0,0
201607,3호선,고속터미널,100,7573,9747,34653,56993,60033,63412,77753,93563,107866,114170,127290,141030,154585,162082,148869,161845,127886,91910,37372,3955,0,1,0
201607,3호선,교대,15,1353,3650,8637,11277,10274,12305,15745,17063,22279,23879,25847,28908,37034,68439,34031,25009,28293,39916,11532,1591,0,0,0
201607,3호선,구파발,63,9061,31273,86429,78845,44204,30529,25776,25150,23855,21455,22034,29678,33498,26032,15919,10545,8098,5738,2770,497,0,0,0
201607,3호선,금호,25,4609,10719,26742,36769,22936,14883,13074,12274,11875,10618,9958,11547,14748,12338,8656,6166,5660,3972,1823,294,0,0,0
201607,3호선,남부터미널,70,3491,10156,32133,49636,45546,46741,53144,55132,57555,57067,62666,68714,94348,169013,93189,66841,59935,56354,25765,2046,0,0,0
201607,3호선,녹번,80,9679,22621,58962,66144,38112,25054,21012,20581,19427,16924,15935,16394,18332,21355,11975,8813,7489,5071,2553,247,0,0,0
201607,3호선,대청,22,4034,11610,31389,34884,19934,16064,14662,15076,15847,13727,14700,19291,22769,32317,16031,11944,10464,7793,3335,403,1,0,0
201607,3호선,대치,13,2911,13190,29144,30301,18689,15048,16073,19229,19820,18060,20565,23308,30215,31270,23131,16655,21652,27932,4599,584,0,0,0
201607,3호선,도곡,21,1530,5074,14535,17047,11488,9528,10209,10435,11664,11109,12310,13663,17971,25002,14625,8903,8644,7090,2296,256,1,0,0
201607,3호선,독립문,233,5917,6726,17043,22059,15993,13409,13349,15494,13831,13577,15236,16200,16739,17308,9792,6786,5492,4276,1445,208,1,0,0
201607,3호선,동대입구,43,1473,3712,7309,9711,8941,8369,11019,13441,16895,15407,17051,22524,31513,57871,28512,19332,27954,17568,6773,648,0,0,0
201607,3호선,매봉,25,1782,6945,17474,20028,14757,12892,13783,13551,15181,16052,18533,19494,29607,63628,31687,19285,21150,14350,5471,689,0,0,0
201607,3호선,무악재,15,2303,6264,17994,19834,11878,8299,7361,6749,6577,5685,4984,5286,5964,7394,4380,3135,2642,1793,813,142,3,0,0
201607,3호선,불광,19,12028,24475,68773,77616,42719,30361,28200,29598,31855,30056,30573,34480,36490,39783,25905,20470,18299,14883,5926,828,0,0,0
201607,3호선,수서,94,5206,14350,34227,34508,23653,18903,18048,18729,19316,17285,18139,21530,24750,37624,18687,13128,11347,7489,2677,315,0,0,0
201607,3호선,신사,64,5796,8581,16351,23666,19915,20552,26396,31982,39551,46859,55837,63472,81378,138502,111150,77873,85360,83381,38128,4167,3,0,0
201607,3호선,안국,24,2083,3811,7873,12809,12613,16351,29257,41234,45106,51402,58098,68194,85496,137199,68724,50204,52728,34309,10646,1243,1,0,0
201607,3호선,압구정,44,4121,10396,20996,31395,23830,30380,38435,46428,56525,62732,72904,81267,96725,148868,125452,101367,76367,64566,22841,2524,1,2,0
201607,3호선,약수,60,7094,12795,32708,46863,32042,22797,22188,24747,24662,21972,22390,24217,28037,37838,25390,19179,17760,13883,6639,908,2,3,0
201607,3호선,양재,115,6537,16856,40410,52338,39105,37856,41314,45699,54704,57361,63752,70574,110594,211394,118485,78504,78541,62203,24328,2824,0,0,0
201607,3호선,연신내,246,29783,60621,161616,182279,102597,71394,66214,70224,66287,59437,60266,68422,67477,63397,47469,38631,35220,30605,15249,2284,2,0,0
201607,3호선,오금,35,3018,8176,27657,32730,17240,10775,9932,9769,10304,8234,8044,9106,10383,15996,8258,5694,4992,4291,1544,171,0,0,0
201607,3호선,옥수,122,3460,10807,29391,38427,26488,18454,17381,16732,17124,15134,15194,16026,20004,20744,14945,10602,9481,7654,3558,578,0,0,0
201607,3호선,을지로3가,5,713,1065,1706,3667,6239,7979,9351,10188,13031,14325,16029,16603,24525,58882,35849,19529,16978,12126,5607,960,2,0,0
201607,3호선,일원,4,2342,8437,23385,23188,15738,16393,18809,19819,17283,17861,19944,23049,24965,16102,9853,8223,5207,4006,1275,208,0,0,0
201607,3호선,잠원,1,1427,6037,17752,21449,13143,9274,9479,9104,9674,8563,8978,9714,12290,11617,8562,5814,5096,4355,1575,211,0,0,0
201607,3호선,종로3가,28,862,1520,1878,2894,4644,7161,8933,10069,11871,14574,17723,22833,27726,42706,36589,17126,14324,10723,5098,677,3,0,0
201607,3호선,지축,0,376,1977,5566,6556,4031,2575,2189,2417,2317,2008,2204,2511,2449,2592,1229,738,402,183,80,24,0,0,0
201607,3호선,충무로,0,0,0,0,2,0,1,5,1,1,1,3,6,5,7,2,5,3,0,3,0,0,0,0
201607,3호선,학여울,5,570,1683,4283,4765,3513,2932,4413,7952,12706,13058,12621,11264,9062,7994,4102,3110,3202,2428,700,62,0,0,0
201607,3호선,홍제,65,11745,27613,74834,85464,51950,36977,33830,34219,32732,29628,28859,28999,30695,33514,20387,15522,12741,9234,4135,555,0,0,0
201607,4호선,길음,50,13214,42407,114966,115346,67077,44169,39933,41873,40704,35382,33983,39379,44912,46594,31162,24682,18034,15244,7220,1003,0,0,0
201607,4호선,남태령,7,478,846,2536,3932,2998,2086,1962,3363,2862,1973,2531,3426,4241,6388,3686,1324,867,560,156,37,0,0,0
201607,4호선,노원,180,13270,33157,65474,68201,42336,35221,33969,36310,36979,34167,36013,40257,41941,44117,33651,37256,34422,35445,17245,3020,1,0,0
201607,4호선,당고개,74,10537,21587,59280,57593,36400,25469,22007,22581,22470,19670,19442,19883,21466,21803,16404,10397,8283,6572,2875,357,2,0,0
201607,4호선,동대문,601,11286,5275,7036,11301,17250,25853,35353,45634,52102,62150,68327,76854,104772,103362,55694,39545,34254,31758,20985,2317,5,0,0
201607,4호선,동대문역사문화공원,228,11532,6999,10092,13824,17350,21201,25037,29419,33946,39179,47809,54533,68357,100395,72356,59198,56963,51208,31961,4917,3,0,0
201607,4호선,동작,20,602,2223,5450,7118,4925,3667,4355,3762,3642,3405,3921,4402,4990,7583,4804,3685,3270,2914,1357,222,2,0,0
201607,4호선,명동,6,1633,3679,7136,13497,28205,39189,42137,45765,54871,64207,75527,87050,104456,158852,116708,104406,116588,110037,49803,3287,0,0,0
201607,4호선,미아,36,13248,29237,73979,78285,46968,33422,28438,30719,28936,27791,26365,28420,29552,36772,24258,16439,14698,11170,4905,651,0,0,0
201607,4호선,미아사거리,35,16085,46296,123196,128455,78801,53871,49393,49968,53227,48691,49885,53593,55342,57034,46542,48576,30679,22833,12120,1957,0,0,0
201607,4호선,사당,69,12546,33183,91777,108541,80429,53085,47208,46837,49090,45604,41567,41113,47162,55542,45752,39058,42817,41775,21852,2860,4,0,0
201607,4호선,삼각지,14,596,1995,5436,8639,5916,4749,6019,7387,8298,7256,7717,8058,11454,23428,13325,8629,7657,5716,3001,402,1,0,0
201607,4호선,상계,60,16321,46844,110257,92317,53778,38476,33458,34718,33409,27560,26804,28375,28977,29660,21043,15960,14297,14309,5385,789,3,0,0
201607,4호선,서울역,235,5590,7530,12899,19002,15005,14535,16829,18002,17464,15942,17722,18521,26797,65725,33074,20849,19211,15368,8031,1061,3,0,0
201607,4호선,성신여대입구,25,7241,24807,66941,73870,50469,39335,38023,42677,43412,39073,41231,46786,53793,57899,43029,35427,36820,35123,16399,2012,0,0,0
201607,4호선,수유(강북구청),117,25998,66296,174918,180823,111534,78871,70631,72481,69336,62070,61574,63852,70987,80965,55891,42981,40027,30495,17218,2622,2,0,0
201607,4호선,숙대입구,10,3670,9060,20648,31714,23632,20514,21681,25795,26741,25350,26755,33599,40713,63171,37053,27615,26887,21970,11338,1694,0,0,0
201607,4호선,신용산,13,1453,4506,11098,15162,13096,12562,14322,15489,17969,18262,21133,24793,37945,72693,44460,27291,24763,17750,7549,1416,1,0,0
201607,4호선,쌍문,68,25841,63801,158207,158646,92734,63413,53304,53833,49265,42670,40009,42489,44760,44476,32694,22843,18820,14765,6980,1046,1,0,0
